0.074736941 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 72704
0.079110039 10.0.0.2:57941 10.0.0.3:5001 32 0x2a807f81 0x2a7fec71 26 2147483647 72704 4 29696
0.079550064 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 78336
0.083014964 10.0.0.2:57941 10.0.0.3:5001 32 0x2a809621 0x2a7ff7c1 28 2147483647 78336 5 29696
0.084425525 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 84480
0.088032392 10.0.0.2:57941 10.0.0.3:5001 32 0x2a80acc1 0x2a800311 30 2147483647 84480 5 29696
0.090301598 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 90112
0.093732389 10.0.0.2:57941 10.0.0.3:5001 32 0x2a80c361 0x2a800e61 32 2147483647 90112 6 29696
0.094055514 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 95744
0.096330955 10.0.0.1:51216 10.0.0.3:5001 32 0xe77847d3 0xe7778783 34 2147483647 95744 6 29696
0.096530145 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 95744
0.099939458 10.0.0.2:57941 10.0.0.3:5001 32 0x2a80da01 0x2a8019b1 34 2147483647 95744 6 29696
0.102362184 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 101376
0.103373906 10.0.0.2:57941 10.0.0.3:5001 32 0x2a80f0a1 0x2a802501 36 2147483647 101376 7 29696
0.103702684 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 107520
0.104836440 10.0.0.1:51216 10.0.0.3:5001 32 0xe7785e73 0xe77792d3 36 2147483647 101376 6 29696
0.106176792 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 107520
0.107161023 10.0.0.2:57941 10.0.0.3:5001 32 0x2a810741 0x2a803051 38 2147483647 107520 7 29696
0.108686467 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 113152
0.112251424 10.0.0.2:57941 10.0.0.3:5001 32 0x2a811291 0x2a803ba1 39 38 113152 8 29696
0.113743117 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 118784
0.117659662 10.0.0.2:57941 10.0.0.3:5001 32 0x2a811de1 0x2a8046f1 39 38 118784 8 29696
0.118298081 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 124928
0.120723250 10.0.0.1:51216 10.0.0.3:5001 32 0xe7789703 0xe777c013 39 38 124928 9 29696
0.121038040 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 124928
0.125446350 10.0.0.2:57941 10.0.0.3:5001 32 0x2a812931 0x2a805241 39 38 124928 9 29696
0.125600581 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 130560
0.126629596 10.0.0.2:57941 10.0.0.3:5001 32 0x2a813481 0x2a805d91 39 38 130560 10 29696
0.128013139 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 136192
0.132225791 10.0.0.2:57941 10.0.0.3:5001 32 0x2a813fd1 0x2a8068e1 39 38 136192 11 29696
0.132869141 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 142336
0.133434457 10.0.0.1:51216 10.0.0.3:5001 32 0xe778ada3 0xe777d6b3 39 38 136192 10 29696
0.135264783 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 142336
0.136413502 10.0.0.2:57941 10.0.0.3:5001 32 0x2a814b21 0x2a807431 39 38 142336 11 29696
0.137722855 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 147968
0.141112457 10.0.0.2:57941 10.0.0.3:5001 32 0x2a815671 0x2a807f81 39 38 147968 11 29696
0.143384121 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 153600
0.146769077 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8161c1 0x2a808ad1 39 38 153600 12 29696
0.147365202 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 159744
0.150770226 10.0.0.2:57941 10.0.0.3:5001 32 0x2a816d11 0x2a809621 39 38 159744 13 29696
0.152232747 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 165376
0.156545626 10.0.0.2:57941 10.0.0.3:5001 32 0x2a817861 0x2a80a171 39 38 165376 13 29696
0.157114111 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 171008
0.157744798 10.0.0.1:51216 10.0.0.3:5001 32 0xe778e633 0xe7780f43 39 38 165376 13 29696
0.159492589 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 171008
0.160490603 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8183b1 0x2a80acc1 39 38 171008 14 29696
0.161899177 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 177152
0.165346544 10.0.0.2:57941 10.0.0.3:5001 32 0x2a819a51 0x2a80b811 40 38 177152 14 29696
0.166740722 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 182784
0.170110620 10.0.0.2:57941 10.0.0.3:5001 32 0x2a81a5a1 0x2a80c361 40 38 182784 15 29696
0.172172426 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 185856
0.175636500 10.0.0.2:57941 10.0.0.3:5001 32 0x2a81b0f1 0x2a80ceb1 40 38 185856 16 29696
0.176518899 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.178846607 10.0.0.1:51216 10.0.0.3:5001 32 0xe7792a13 0xe77847d3 40 38 185856 16 29696
0.178999185 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 185856
0.182504305 10.0.0.2:57941 10.0.0.3:5001 32 0x2a81bc41 0x2a80da01 40 38 185856 16 29696
0.183840058 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.184880205 10.0.0.2:57941 10.0.0.3:5001 32 0x2a81c791 0x2a80e551 40 38 185856 17 29696
0.186166166 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 185856
0.190426415 10.0.0.2:57941 10.0.0.3:5001 32 0x2a81d2e1 0x2a80f0a1 40 38 185856 17 29696
0.190942535 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 185856
0.194337949 10.0.0.2:57941 10.0.0.3:5001 32 0x2a81de31 0x2a80fbf1 40 38 185856 18 29696
0.195833245 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.198148011 10.0.0.1:51216 10.0.0.3:5001 32 0xe7795753 0xe7787513 40 38 185856 18 29696
0.198342883 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 185856
0.203190295 10.0.0.2:57941 10.0.0.3:5001 32 0x2a81e981 0x2a810741 40 38 185856 19 29696
0.203391310 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.205572140 10.0.0.2:57941 10.0.0.3:5001 32 0x2a81f4d1 0x2a811291 40 38 185856 19 29696
0.205677657 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 185856
0.205763024 10.0.0.1:51216 10.0.0.3:5001 32 0xe77962a3 0xe7788063 40 38 185856 19 29696
0.207919759 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.210058981 10.0.0.2:57941 10.0.0.3:5001 32 0x2a820021 0x2a811de1 40 38 185856 20 29696
0.210378600 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.211169353 10.0.0.1:51216 10.0.0.3:5001 32 0xe7796df3 0xe7788bb3 40 38 185856 20 29696
0.212769076 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 185856
0.216201632 10.0.0.2:57941 10.0.0.3:5001 32 0x2a820b71 0x2a812931 40 38 185856 20 29696
0.217618366 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.218590709 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8216c1 0x2a813481 41 38 192000 20 29696
0.220111538 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 197632
0.224368903 10.0.0.2:57941 10.0.0.3:5001 32 0x2a822211 0x2a813fd1 41 38 197632 21 29696
0.224945293 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 203264
0.228410582 10.0.0.2:57941 10.0.0.3:5001 32 0x2a822d61 0x2a814b21 41 38 203264 21 29696
0.229766955 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 209408
0.233289773 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8238b1 0x2a815671 41 38 209408 21 29696
0.235508444 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.237802262 10.0.0.1:51216 10.0.0.3:5001 32 0xe779b1d3 0xe778cf93 41 38 185856 21 29696
0.239414697 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 220672
0.240462110 10.0.0.2:57941 10.0.0.3:5001 32 0x2a824401 0x2a8161c1 41 38 215040 22 29696
0.241846207 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 185856
0.242769293 10.0.0.2:57941 10.0.0.3:5001 32 0x2a824f51 0x2a816d11 41 38 220672 22 29696
0.244269186 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 226304
0.247799276 10.0.0.2:57941 10.0.0.3:5001 32 0x2a825aa1 0x2a817861 41 38 226304 22 29696
0.249121046 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.253384365 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8265f1 0x2a8183b1 41 38 231936 22 29696
0.253951164 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.257327339 10.0.0.2:57941 10.0.0.3:5001 32 0x2a827141 0x2a818f01 41 38 231936 22 29696
0.258809093 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.262236490 10.0.0.2:57941 10.0.0.3:5001 32 0x2a827c91 0x2a819a51 41 38 231936 23 29696
0.264483409 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.267914777 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8287e1 0x2a81a5a1 41 38 231936 23 29696
0.268529045 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 197632
0.270818671 10.0.0.1:51216 10.0.0.3:5001 32 0xe77a0c53 0xe7791ec3 42 38 197632 23 29696
0.270902461 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.274374252 10.0.0.2:57941 10.0.0.3:5001 32 0x2a829e81 0x2a81b0f1 42 38 231936 23 29696
0.274493519 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 203264
0.276711305 10.0.0.1:51216 10.0.0.3:5001 32 0xe77a17a3 0xe7792a13 42 38 203264 23 29696
0.278174405 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.279138122 10.0.0.2:57941 10.0.0.3:5001 32 0x2a82a9d1 0x2a81bc41 42 38 231936 23 29696
0.280708660 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 209408
0.281561653 10.0.0.2:57941 10.0.0.3:5001 32 0x2a82b521 0x2a81c791 42 38 231936 23 29696
0.283086961 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 215040
0.285427593 10.0.0.1:51216 10.0.0.3:5001 32 0xe77a2e43 0xe77940b3 42 38 215040 23 29696
0.285577688 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.289878270 10.0.0.2:57941 10.0.0.3:5001 32 0x2a82c071 0x2a81d2e1 42 38 231936 23 29696
0.290290856 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 220672
0.292202798 10.0.0.2:57941 10.0.0.3:5001 32 0x2a82cbc1 0x2a81de31 42 38 231936 24 29696
0.292717157 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 226304
0.294999362 10.0.0.1:51216 10.0.0.3:5001 32 0xe77a44e3 0xe7795753 42 38 226304 23 29696
0.295161167 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.299687739 10.0.0.2:57941 10.0.0.3:5001 32 0x2a82d711 0x2a81e981 42 38 231936 24 29696
0.300028579 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.300870534 10.0.0.1:51216 10.0.0.3:5001 32 0xe77a5033 0xe77962a3 42 38 232448 24 29696
0.302437088 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 238080
0.303702900 10.0.0.2:57941 10.0.0.3:5001 32 0x2a82e261 0x2a81f4d1 42 38 231936 24 29696
0.305016170 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.308397646 10.0.0.2:57941 10.0.0.3:5001 32 0x2a82edb1 0x2a820021 42 38 231936 24 29696
0.309714208 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.313704814 10.0.0.2:57941 10.0.0.3:5001 32 0x2a82f901 0x2a820b71 42 38 231936 24 29696
0.314503660 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 249856
0.315623772 10.0.0.2:57941 10.0.0.3:5001 32 0x2a830451 0x2a8216c1 42 38 231936 24 29696
0.316971641 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.319324665 10.0.0.1:51216 10.0.0.3:5001 32 0xe77a7d73 0xe7798fe3 42 38 254976 24 29696
0.319469147 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.322927498 10.0.0.2:57941 10.0.0.3:5001 32 0x2a830fa1 0x2a822211 42 38 231936 24 29696
0.324262834 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.325250892 10.0.0.2:57941 10.0.0.3:5001 32 0x2a831af1 0x2a822d61 43 38 231936 24 29696
0.327474252 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.330921711 10.0.0.2:57941 10.0.0.3:5001 32 0x2a832641 0x2a8238b1 43 38 231936 24 29696
0.331481510 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.333760628 10.0.0.1:51216 10.0.0.3:5001 32 0xe77a9f63 0xe779b1d3 43 38 254976 24 29696
0.333919689 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.338142387 10.0.0.2:57941 10.0.0.3:5001 32 0x2a833191 0x2a824401 43 38 231936 24 29696
0.338713677 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.339808103 10.0.0.2:57941 10.0.0.3:5001 32 0x2a833ce1 0x2a824f51 43 38 231936 24 29696
0.341197658 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.344661592 10.0.0.2:57941 10.0.0.3:5001 32 0x2a834831 0x2a825aa1 43 38 231936 24 29696
0.346004735 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.346106104 10.0.0.1:51216 10.0.0.3:5001 32 0xe77ab603 0xe779c873 43 38 254976 24 29696
0.349700365 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.353208905 10.0.0.2:57941 10.0.0.3:5001 32 0x2a835381 0x2a8265f1 43 38 231936 24 29696
0.353364274 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.354425505 10.0.0.2:57941 10.0.0.3:5001 32 0x2a835ed1 0x2a827141 43 38 231936 24 29696
0.355624914 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.355733504 10.0.0.1:51216 10.0.0.3:5001 32 0xe77acca3 0xe779df13 43 38 254976 24 29696
0.359055897 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.360041978 10.0.0.2:57941 10.0.0.3:5001 32 0x2a836a21 0x2a827c91 43 38 231936 24 29696
0.360596637 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.361349038 10.0.0.1:51216 10.0.0.3:5001 32 0xe77ad7f3 0xe779ea63 43 38 254976 24 29696
0.362926853 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.366135639 10.0.0.2:57941 10.0.0.3:5001 32 0x2a837571 0x2a8287e1 43 38 231936 24 29696
0.367749426 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.370989037 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8380c1 0x2a829331 43 38 231936 24 29696
0.372609177 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.375824829 10.0.0.2:57941 10.0.0.3:5001 32 0x2a838c11 0x2a829e81 43 38 231936 25 29696
0.377143655 10.0.0.1:51216 10.0.0.3:5001 32 0xe77b1083 0xe77a17a3 44 38 254976 24 29696
0.377437708 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.381020739 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83a2b1 0x2a82a9d1 44 38 231936 25 29696
0.381291100 127.0.0.1:44814 127.0.0.1:6633 56 0xa13d47d 0xa13d3b9 10 2147483647 46080 1 44032
0.384511727 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83ae01 0x2a82b521 44 38 231936 25 29696
0.384732586 127.0.0.1:6633 127.0.0.1:44813 32 0x46a5888d 0x46a5885d 10 2147483647 44032 2 45056
0.387638496 10.0.0.1:51216 10.0.0.3:5001 32 0xe77b1bd3 0xe77a22f3 44 38 254976 24 29696
0.389549723 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.390315505 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83b951 0x2a82c071 44 38 231936 25 29696
0.391976930 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.395217583 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83c4a1 0x2a82cbc1 44 38 231936 25 29696
0.396870161 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.400204786 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83cff1 0x2a82d711 44 38 231936 25 29696
0.401671825 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.405194574 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83db41 0x2a82e261 44 38 231936 25 29696
0.406652940 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.410344008 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83e691 0x2a82edb1 44 38 231936 25 29696
0.411451026 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.412503593 10.0.0.1:51216 10.0.0.3:5001 32 0xe77b5fb3 0xe77a66d3 44 38 254976 25 29696
0.413967524 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.415076199 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83f1e1 0x2a82f901 44 38 231936 25 29696
0.416413550 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.417761769 10.0.0.2:57941 10.0.0.3:5001 32 0x2a83fd31 0x2a830451 44 38 231936 25 29696
0.418730590 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.419854149 10.0.0.1:51216 10.0.0.3:5001 32 0xe77b6b03 0xe77a7223 44 38 254976 25 29696
0.421274048 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.424781688 10.0.0.2:57941 10.0.0.3:5001 32 0x2a840881 0x2a830fa1 44 38 231936 25 29696
0.426053340 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.427305862 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8413d1 0x2a831af1 44 38 231936 25 29696
0.428415005 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.428547549 10.0.0.1:51216 10.0.0.3:5001 32 0xe77b81a3 0xe77a88c3 44 38 254976 25 29696
0.430841758 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.430967053 10.0.0.1:51216 10.0.0.3:5001 32 0xe77b8cf3 0xe77a9413 45 38 254976 25 29696
0.433251704 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.435374682 10.0.0.2:57941 10.0.0.3:5001 32 0x2a841f21 0x2a832641 45 38 231936 25 29696
0.435741274 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.439291087 10.0.0.2:57941 10.0.0.3:5001 32 0x2a842a71 0x2a833191 45 38 231936 26 29696
0.440675283 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.441789386 10.0.0.2:57941 10.0.0.3:5001 32 0x2a8435c1 0x2a833ce1 45 38 231936 25 29696
0.442994216 10.0.0.3:5001 10.0.0.2:57941 2928 0x7d2a116d 0x7d2a116d 10 2147483647 29696 2 231936
0.443991628 10.0.0.1:51216 10.0.0.3:5001 32 0xe77ba393 0xe77aaab3 45 38 254976 25 29696
0.445473615 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.446538333 10.0.0.2:57941 10.0.0.3:5001 32 0x2a844111 0x2a834831 45 38 231936 26 29696
0.448012061 10.0.0.3:5001 10.0.0.1:51216 2928 0x5c97be03 0x5c97be03 10 2147483647 29696 1 254976
0.450371249 10.0.0.1:51216 10.0.0.3:5001 32 0xe77bba33 0xe77ac153 45 38 254976 25 29696
